목적지명_통합,목적지X좌표,목적지Y좌표,표시용행정구역,방문건수,구분
해밍턴부대찌개&곱창전골/소담점,127.30460563852834,36.48145130012026,세종특별자치시,0.16666666666666666,주말
해오리포차,127.092534347064,36.7828626502503,충청남도 아산시,0.16666666666666666,주말
해월카라반,127.0160682,36.5152462,사곡면,1.3333333333333333,주말
행복한찹쌀꽈배기/동학사점,127.25246228378002,36.36188444469551,반포면,0.3333333333333333,주말
향곡산방,127.612084898004,36.3056535651416,충청북도 옥천군,0.16666666666666666,주말
향설,127.12142749342787,36.46656848570068,웅진동,0.5,주말
향수,127.121573072883,36.62738640190172,정안면,1.5,주말
헤이도넛,128.08668839101747,34.93935098965907,경상남도 사천시,0.16666666666666666,주말
헤이믈,127.23889375700575,36.50898439352999,세종특별자치시,0.6666666666666666,주말
헬스보이짐/대전시청점,127.38256071729263,36.3518276719736,대전광역시 서구,0.16666666666666666,주말
현대백화점/충청점,127.426506441269,36.6448287847106,충청북도 청주시 흥덕구,0.8333333333333334,주말
현대옥/전주본점,127.1171537069192,35.81973263492577,전라북도 전주시 완산구,0.16666666666666666,주말
현대요양병원,127.132979561455,36.4688398196151,신관동,0.5,주말
현대프리미엄아울렛/김포점,126.78523328760544,37.59723658405216,경기도 김포시,0.16666666666666666,주말
현대프리미엄아울렛/대전점,127.39835611263848,36.423551448804446,대전광역시 유성구,13.333333333333334,주말
현대프리미엄아울렛/스페이스원,127.1524791458186,37.616304712817765,경기도 남양주시,0.16666666666666666,주말
현충사,127.032278194867,36.8065070409017,충청남도 아산시,0.8333333333333334,주말
혜경궁베이커리,126.969166199596,37.1934357922895,경기도 화성시,0.16666666666666666,주말
호두네/공주점,127.134345282289,36.4731448425641,신관동,0.16666666666666666,주말
호매실동성당,126.9638698424011,37.25581025334005,경기도 수원시 권선구,0.5,주말
호맥/공주대점,127.135981185807,36.4732286001328,신관동,0.5,주말
호식이두마리치킨/관저점,127.33310615678911,36.30095636430828,대전광역시 서구,0.16666666666666666,주말
호식이두마리치킨/교대점,127.119186361286,36.4419842701063,금학동,0.3333333333333333,주말
호텔계룡,127.254502073273,36.2754656757752,충청남도 계룡시,0.16666666666666666,주말
호텔공산여관,127.13141904831092,36.47033999769401,신관동,1.6666666666666667,주말
호텔공주,127.129813166779,36.46995078554,신관동,4.0,주말
호텔궁,127.249359018087,36.3662688577025,반포면,0.5,주말
호텔드메르,126.42658734004496,34.797075946956944,전라남도 목포시,0.16666666666666666,주말
호텔르네상스,127.131924101854,36.468617616587,신관동,1.1666666666666667,주말
호텔문,127.249192362487,36.3666854759476,반포면,0.6666666666666666,주말
호텔비바체,127.24373259593276,36.2896764237406,충청남도 계룡시,0.16666666666666666,주말
호텔빛날빈,127.12837561543152,36.79724538743394,충청남도 천안시 동남구,0.16666666666666666,주말
호텔소설,127.254080800305,36.3685464038779,반포면,0.5,주말
호텔스카이파크/대전1호점,127.3980577315534,36.424733868983935,대전광역시 유성구,0.3333333333333333,주말
호텔스테이오늘/공주점,127.13009749395542,36.47053803346721,신관동,1.3333333333333333,주말
호텔얌/대전유성온천점,127.340965292495,36.3569623330992,대전광역시 유성구,0.16666666666666666,주말
호텔은파팰리스,126.689700083655,35.9541886774687,전라북도 군산시,0.16666666666666666,주말
호텔칠갑산샬레,126.885176894812,36.4381946341939,충청남도 청양군,0.16666666666666666,주말
호텔패션,127.132729588425,36.468312100577,신관동,1.6666666666666667,주말
호텔화엄267,127.487672275381,35.2335991611891,전라남도 구례군,0.16666666666666666,주말
홈바운드,127.12551288368095,36.45737689833764,중학동,0.16666666666666666,주말
홈플러스/경기하남점,127.212540982382,37.5384534483669,경기도 하남시,0.16666666666666666,주말
홈플러스/계룡점,127.2571595361189,36.274010878163054,충청남도 계룡시,1.5,주말
홈플러스/논산점,127.09812108943449,36.183675716100765,충청남도 논산시,1.0,주말
홈플러스/대전가오점,127.45777869217,36.3065783102815,대전광역시 동구,0.5,주말
홈플러스/조치원점,127.297779943859,36.5863938790709,세종특별자치시,0.8333333333333334,주말
홈플러스익스프레스/괴정점,127.382469372607,36.3333772855612,대전광역시 서구,0.16666666666666666,주말
홈플러스익스프레스/아산배방점,127.056924037772,36.7718877995346,충청남도 아산시,0.16666666666666666,주말
홍기와쭈꾸미,127.255719374153,36.3873776021891,반포면,3.1666666666666665,주말
홍성남당항대하축제,126.47209862056732,36.5395469221053,충청남도 홍성군,0.8333333333333334,주말
홍성상설시장,126.66438873063,36.5998032520614,충청남도 홍성군,0.16666666666666666,주말
홍익대학교/세종캠퍼스,127.28775790295296,36.62102674811619,세종특별자치시,0.3333333333333333,주말
화성시립병점도서관,127.046095469425,37.212288041453,경기도 화성시,0.16666666666666666,주말
화신쭈꾸미,127.32256147607414,36.626778774977474,충청북도 청주시 흥덕구,0.16666666666666666,주말
화이트리풀빌라펜션,127.022100003741,36.530415481708,사곡면,0.3333333333333333,주말
화지중앙시장,127.083967295669,36.2087408501415,충청남도 논산시,0.5,주말
화진담,127.0756961557286,36.68424938453072,충청남도 천안시 동남구,0.5,주말
황금약초농장,126.98925852377413,36.55174223942842,신풍면,0.16666666666666666,주말
황산항아리보쌈,127.127708240056,36.26774860860233,충청남도 논산시,0.3333333333333333,주말
황칠나무흑염소요리전문점,127.16447696103,36.4461203723461,옥룡동,0.16666666666666666,주말
황토성참숯가마찜질방,127.195696598802,36.424567456574,반포면,0.16666666666666666,주말
황해도전통손만두국,127.13434070835252,36.45125849949577,옥룡동,0.5,주말
횡성종합운동장,127.98757170151173,37.49707808991957,강원특별자치도 횡성군,0.16666666666666666,주말
효심공원,127.12761905993,36.4540081467736,옥룡동,0.16666666666666666,주말
후멜로,127.2141256994052,36.42286516255948,반포면,2.6666666666666665,주말
후생학원,127.367164927174,36.2980377220251,대전광역시 서구,0.16666666666666666,주말
훼미리낚시터,127.1669872,36.4386425,옥룡동,0.16666666666666666,주말
휘연,127.25619843966685,36.386500690832335,반포면,1.1666666666666667,주말
휴그린북카페,127.1245167981217,36.45884683892178,중학동,0.16666666666666666,주말
희준농축산물,127.148339270299,36.47272835459,월송동,0.16666666666666666,주말
힐스포레,126.94965486961912,36.51658331206839,신풍면,4.5,주말
힐스포레베이커리,126.95138613566968,36.51673413791195,신풍면,1.1666666666666667,주말
24시전주명가콩나물국밥/나성점,127.2562844182572,36.48992490344558,세종특별자치시,1.0,평일
505펜션앤키즈캠핑장,127.02012821520432,36.50125213368652,사곡면,13.0,평일
79대포/아산탕정점,127.05907158516,36.7970855330768,충청남도 아산시,1.0,평일
BHC/공주대점,127.1371735925166,36.47331155619646,신관동,3.0,평일
CGV/유성노은,127.3184252503807,36.37253644408374,대전광역시 유성구,3.0,평일
CGV/익산,126.973768289991,35.9580404868306,전라북도 익산시,1.0,평일
CU/공주동학사점,127.2524342309717,36.36182322393592,반포면,1.0,평일
CU/공주시청점,127.12054329007776,36.44673926246119,금학동,1.0,평일
CU/공주차령휴게소점,127.123145548372,36.641653360889,정안면,2.0,평일
CU/공주탄천산업단지점,127.06340224028048,36.30138060259168,탄천면,1.0,평일
CU/대전자운대점,127.34073793071204,36.41314197668662,대전광역시 유성구,1.0,평일
CU/도안5단지점,127.33618350769,36.3445396507263,대전광역시 유성구,1.0,평일
CU/보은삼년산성점,127.738009694967,36.4962839217636,충청북도 보은군,1.0,평일
CU/세종도램마을1단지점,127.25772715609874,36.50836034329564,세종특별자치시,1.0,평일
GS25/공주교대점,127.12036980044,36.4433148796994,금학동,1.0,평일
GS25/공주의당점,127.147033668425,36.490865166754,월송동,1.0,평일
GS25/공주코아루점,127.13069572689268,36.471943140716256,신관동,2.0,평일
GS25/마곡10단지점,126.81902563413702,37.56015070429228,서울특별시 강서구,1.0,평일
GS25/주공명성점,127.145481143194,36.4726631831443,월송동,1.0,평일
JYP엔터테인먼트,127.1291218554006,37.52403016967309,서울특별시 송파구,1.0,평일
KCC/전주1공장,127.118436381912,35.9425736994939,전라북도 완주군,1.0,평일
KFC/유성온천점,127.34125234237348,36.35431926756466,대전광역시 유성구,1.0,평일
LG전자베스트샵/세종본점,127.25678353795762,36.49169190040468,세종특별자치시,1.0,평일
LG전자베스트샵/용암점,127.516696156024,36.618706690461,충청북도 청주시 상당구,1.0,평일
LIG정밀기술,127.337034204327,36.3816629333738,대전광역시 유성구,1.0,평일
가가책방,127.121933519941,36.451996150344,중학동,2.0,평일
가마솥국밥보쌈/공주중동점,127.12368604020072,36.45375735814174,중학동,4.0,평일
가마솥보은순대,127.366754945161,36.3398104811004,대전광역시 서구,1.0,평일
가양산부인과의원,127.44625153622196,36.34544096693261,대전광역시 동구,1.0,평일
가인미가/천호길동역점,127.1394704576423,37.53792624922197,서울특별시 강동구,1.0,평일
가톨릭병원,127.39037018716,36.3364157428369,대전광역시 서구,1.0,평일
간곡서원,126.908670432711,36.1824707704986,충청남도 부여군,1.0,평일
갈마도서관,127.365699748715,36.34092756932,대전광역시 서구,2.0,평일
갈마동성당,127.367439254922,36.3507991231566,대전광역시 서구,2.0,평일
갈비도락/미사본점,127.20907471589229,37.55486499734464,경기도 하남시,1.0,평일
갈비만/세종점,127.24111599130836,36.51175547821664,세종특별자치시,1.0,평일
감성커피/세종다정점,127.24927416253824,36.49396612412422,세종특별자치시,1.0,평일
갑사가는길,127.203001464461,36.4290392119245,반포면,1.0,평일
강가애,127.093872020644,36.45892405673478,웅진동,2.0,평일
강화족탕,127.04779934863504,36.798516158079984,충청남도 아산시,3.0,평일
거시기포차,127.361493655967,36.3563504722539,대전광역시 서구,1.0,평일
건양대학교병원,127.342630292942,36.3067114406784,대전광역시 서구,9.0,평일
경남판지,127.226308326247,37.3055692433309,경기도 용인시 처인구,2.0,평일
경동나비엔/가산공장,126.860460278038,36.8118758732195,충청남도 아산시,1.0,평일
경선정사,127.23728658082,36.2901724255786,충청남도 계룡시,1.0,평일
경성옥,127.119232760696,36.8378751217495,충청남도 천안시 서북구,1.0,평일
계룡명태가,127.24585335177284,36.27269007909871,충청남도 계룡시,1.0,평일
계룡산1박2일펜션,127.241554212816,36.359936199658,반포면,1.0,평일
계룡산국립공원/동학사지구,127.2324161632085,36.35688093842831,반포면,6.0,평일
계룡산글램핑/동월숲,127.253414306114,36.355936724677,반포면,1.0,평일
계룡산도예촌,127.216472844121,36.3894326930772,반포면,3.0,평일
계룡산동남가든,127.26835991340675,36.37001497363734,반포면,2.0,평일
계림식당,127.12141353904305,36.46262835767038,웅진동,3.0,평일
고가네칼국수,127.123480544147,36.453480405109,중학동,26.0,평일
고기리막국수,127.0400969507414,37.35999570123669,경기도 용인시 수지구,1.0,평일
고기명작/반석점,127.31307584987404,36.39270709702203,대전광역시 유성구,2.0,평일
고기사랑셀프식당,127.123952751799,36.4503974261368,중학동,1.0,평일
고등어밥상,127.223292398897,36.5024361811346,세종특별자치시,2.0,평일
고려대학교/세종캠퍼스,127.286987211083,36.6109529892437,세종특별자치시,7.0,평일
고마나루1999,127.12272986830344,36.46495363265929,웅진동,54.0,평일
고박사냉면초계막국수,127.152616584855,36.4819217753059,월송동,5.0,평일
고복저수지,127.23547949187513,36.60633942410205,세종특별자치시,4.0,평일
고봉민김밥인/터미널점,127.136340362425,36.47006192203,신관동,1.0,평일
고운동네커피가게,127.23254675276256,36.50648091021896,세종특별자치시,1.0,평일
고촌공영주차장,126.77239894858,37.6002515688667,경기도 김포시,1.0,평일
고향국밥집,127.064069973004,36.361879393545,이인면,2.0,평일
고향보신탕,127.120925284556,36.4457868232455,금학동,2.0,평일
곡물집,127.119536485421,36.4495919367734,중학동,13.0,평일
곤드레쌈밥/[한식],127.11978506468652,36.60549080760822,정안면,2.0,평일
곰골식당,127.12054302648534,36.45184527360006,중학동,204.0,평일
곰돌이소아청소년과의원,127.249891854659,36.5031512160896,세종특별자치시,1.0,평일
곰사당,127.106324872287,36.4686708897226,웅진동,2.0,평일
공간태리,127.29370945748413,36.345408578017775,대전광역시 유성구,4.0,평일
공산성/역사관,127.12349845438987,36.46459551750035,웅진동,1.0,평일
공세리성당,126.914074897929,36.8834059716241,충청남도 아산시,1.0,평일
공주가축약품,127.131609882108,36.4701596377237,신관동,1.0,평일
공주경희한방병원,127.149089140825,36.4797275605451,월송동,2.0,평일
공주낚시할인마트,127.129761488807,36.4697363132163,신관동,1.0,평일
공주대학교/공주신관캠퍼스,127.13997893655936,36.46903428270254,신관동,78.0,평일
공주떡집/대전본점,127.391900814246,36.3360142157844,대전광역시 서구,1.0,평일
공주문예회관,127.111398227829,36.4600629174099,웅진동,16.0,평일
공주문화원,127.122563950908,36.4543969619085,중학동,2.0,평일
공주보늬밤참,127.121675045593,36.4651179561,웅진동,5.0,평일
공주산림휴양마을,127.11831460575355,36.42328937341741,금학동,35.0,평일
공주산성시장,127.123619384291,36.457563273576,중학동,196.0,평일
공주성결교회/선교센터,127.122582479398,36.453959123767,중학동,1.0,평일
공주시농업기술센터,127.098232433029,36.493808990674,신관동,3.0,평일
공주시립웅진도서관,127.111120467117,36.4609239286936,웅진동,6.0,평일
공주시립테니스장,127.1006211343983,36.49097599452484,신관동,2.0,평일
공주시정신건강복지센터,127.123591584476,36.4603129597845,웅진동,2.0,평일
공주시청년센터,127.124508235143,36.4529526934953,중학동,1.0,평일
공주연가,127.116562608089,36.4625586544999,웅진동,2.0,평일
공주유스호스텔,127.04687730737774,36.33327144346924,탄천면,1.0,평일
공주의료원,127.10948174217307,36.458896372675206,웅진동,21.0,평일
공주중동성당,127.127452401413,36.4547580602745,옥룡동,16.0,평일
공주철물,127.12320272872,36.4604796051805,웅진동,1.0,평일
공주휴게소/당진방향,127.16517087254948,36.49861438885444,월송동,2.0,평일
공주휴게소/대전방향,127.16667060863466,36.49679561726721,월송동,3.0,평일
공차/천안신불당점,127.1065877528885,36.81250650766511,충청남도 천안시 서북구,1.0,평일
공현진1리해변,128.51050731807015,38.35181776530264,nan nan,1.0,평일
광교공영주차장,127.030778524269,37.3013016666046,경기도 수원시 장안구,1.0,평일
광명리노인회관,127.066236717854,36.3309107118558,탄천면,2.0,평일
광장순대,127.123397184078,36.4573133007952,중학동,4.0,평일
광주일곡병원,126.897608576872,35.2028611955404,광주광역시 북구,1.0,평일
교대역21번출구,127.12179319066,36.4485709646353,중학동,1.0,평일
교촌치킨/세종소담점,127.300611081039,36.4850228029848,세종특별자치시,1.0,평일
구도로통닭/대전노은점,127.318879673862,36.3732985258416,대전광역시 유성구,1.0,평일
구도로통닭/대전반석점,127.312419816847,36.3922726482228,대전광역시 유성구,2.0,평일
구드래119번길무인텔,126.909793229839,36.2851036772088,충청남도 부여군,3.0,평일
국립공주대학교/옥룡캠퍼스,127.13275751197769,36.45170288404132,옥룡동,1.0,평일
국립공주대학교/천안캠퍼스,127.15093333537096,36.85101236046876,충청남도 천안시 서북구,1.0,평일
국립공주병원,127.11056548477228,36.40190287767855,금학동,11.0,평일
국립암센터,126.78339089908232,37.66321321649215,경기도 고양시 일산동구,1.0,평일
국립익산박물관,127.02746491923894,36.01082380655707,전라북도 익산시,1.0,평일
국립한밭대학교/유성덕명캠퍼스,127.3009429877117,36.35133835240412,대전광역시 유성구,2.0,평일
국민마트농수축산직판장,127.14418937545,36.7795411083987,충청남도 천안시 동남구,2.0,평일
굽네치킨/계룡점,127.25853159369458,36.27495867506913,충청남도 계룡시,1.0,평일
굽네치킨/공주신관점,127.14263556392396,36.473099175608006,신관동,1.0,평일
굽네치킨/공주중동점,127.12390672273044,36.45470317920204,중학동,2.0,평일
굽네치킨/세종종촌점,127.25119808536036,36.50219144595087,세종특별자치시,1.0,평일
굿모닝펜션,127.021683372499,36.530609901544,사곡면,2.0,평일
권가제면소/세종나성동점,127.26087358276946,36.490599837547656,세종특별자치시,1.0,평일
권구성순대국밥/본점,127.15902227693306,36.805586897147535,충청남도 천안시 동남구,1.0,평일
권인순갈비김치찌개,127.31675109157,36.3674898152384,대전광역시 유성구,6.0,평일
귀뚜라미보일러/공주대리점,127.1332798708,36.4719429862606,신관동,1.0,평일
근로복지공단/대전병원,127.42858069354268,36.36839542598267,대전광역시 대덕구,1.0,평일
금강배관산업,127.030562210644,37.2126210498522,경기도 화성시,1.0,평일
금강온천,127.1075652098133,36.462979229148,웅진동,8.0,평일
금강튀김,127.12363740715736,36.45795199608648,중학동,3.0,평일
금산사,127.05389170269896,35.723172527709025,전라북도 김제시,1.0,평일
금성모텔,127.12155747390185,36.46228107005514,웅진동,2.0,평일
금성회관,127.131757447048,36.4689509109296,신관동,3.0,평일
금학생태공원,127.12412030726978,36.43357365283556,금학동,12.0,평일
금호리조트/통영마리나,128.440161863912,34.8274453254909,nan nan,1.0,평일
금호오션타워,126.678132522393,37.3937313082534,인천광역시 남동구,1.0,평일
금화불고기,129.11793862392,35.5707889220249,울산광역시 울주군,1.0,평일
김지남한의원,127.44195856806428,36.34390690202944,대전광역시 동구,1.0,평일
김희선제육짜글이,127.34051574426712,36.35274250913939,대전광역시 유성구,1.0,평일
꼼&붕,127.156454140364,36.7925025527495,충청남도 천안시 동남구,1.0,평일
꽃동네원조장어,126.870674712872,36.8635496531231,충청남도 아산시,1.0,평일
나봄리조트,127.77325499482522,35.897156911291965,전라북도 무주군,1.0,평일
남방제성지,126.9460814916002,36.79868385184254,충청남도 아산시,1.0,평일
네일하로와,126.83987436103732,35.19958889767211,광주광역시 광산구,1.0,평일
노브랜드/공주신관동점,127.14002528101588,36.47693618076176,신관동,16.0,평일
노브랜드/세종아름점,127.24293683260068,36.51213747795381,세종특별자치시,1.0,평일
노브랜드버거/공주신관점,127.140256648866,36.473589320282,신관동,9.0,평일
노은도서관,127.320633042956,36.3815593881396,대전광역시 유성구,4.0,평일
노은동성당,127.314747700599,36.3702779352888,대전광역시 유성구,1.0,평일
논산사랑요양병원,127.090075884547,36.19435681247099,충청남도 논산시,1.0,평일
논산시민공원,127.106091458876,36.1949529030969,충청남도 논산시,1.0,평일
농촌뜨락협동조합,127.017234592652,36.7243426250307,충청남도 아산시,1.0,평일
농협세종교육원,127.22230895574342,36.44107258834772,세종특별자치시,2.0,평일
뉴대진관광,127.11978846180564,37.01126654356321,경기도 평택시,1.0,평일
다니야/계룡점,127.2418536343708,36.2904237186618,충청남도 계룡시,2.0,평일
다님길커피,127.139944490531,36.8372217721215,충청남도 천안시 서북구,1.0,평일
다루정,127.012111619446,36.5568182864541,사곡면,3.0,평일
다사랑치킨피자/가수원점,127.349848115444,36.3083559220191,대전광역시 서구,1.0,평일
다온생선조림,127.31683497158978,36.3645427524329,대전광역시 유성구,1.0,평일
다이소/공주신관점,127.13277325676636,36.47148814216598,신관동,56.0,평일
다이소/공주점,127.124591525417,36.4569522378147,중학동,8.0,평일
다이소/세종나성점,127.260970492053,36.4878826367993,세종특별자치시,7.0,평일
다이소/세종시청점,127.277293325883,36.4732047046426,세종특별자치시,3.0,평일
다이소/세종첫마을점,127.256905214233,36.4906858572121,세종특별자치시,1.0,평일
다이소/조치원본점,127.29916801406438,36.59224511754175,세종특별자치시,2.0,평일
당진문예의전당,126.638073890613,36.8901343048042,충청남도 당진시,1.0,평일
대덕대학교,127.36555772417698,36.39130808316448,대전광역시 유성구,3.0,평일
대덕문화원,127.4206555703975,36.37413701353623,대전광역시 대덕구,1.0,평일
대백제전/(공주),127.12998399708503,36.46819791904981,신관동,335.0,평일
대복상회/동학사점,127.25308029839346,36.36300860271207,반포면,3.0,평일
대성리1구마을회관,127.066390243068,36.4578173331754,우성면,1.0,평일
대양건기,127.167781960928,36.4752837324307,월송동,1.0,평일
대전광역시립제1노인전문병원,127.373461023346,36.4051895567254,대전광역시 유성구,2.0,평일
대전광역정신건강복지센터,127.426746822379,36.3284304302857,대전광역시 중구,1.0,평일
대전근현대사전시관,127.42089100479454,36.326797534425886,대전광역시 중구,1.0,평일
대전보훈병원,127.439681789388,36.4472358037649,대전광역시 대덕구,2.0,평일
대전시립미술관,127.385713083518,36.3668725417191,대전광역시 서구,2.0,평일
대전재활병원,127.3527137172,36.3571913739337,대전광역시 서구,1.0,평일
대조침례교회,127.005153832023,36.1171929182287,전라북도 익산시,1.0,평일
대청애견수족관,127.373753326409,36.3194897584517,대전광역시 서구,1.0,평일
대학로공영주차장,127.138395721825,36.4715339883232,신관동,21.0,평일
대한적십자사/대전세종충남혈액원,127.442112680786,36.35402470336674,대전광역시 대덕구,1.0,평일
대현칼국수,127.39681598963162,36.64513864609266,충청북도 청주시 흥덕구,1.0,평일
더벤티/김제검산점,126.90206184155636,35.80188952133766,전라북도 김제시,1.0,평일
더조이하우스,126.992652333753,36.6398202900088,유구읍,1.0,평일
던킨/대전노은점,127.318403468774,36.3729339195974,대전광역시 유성구,1.0,평일
덮밥장사장/공주대점,127.13791897927854,36.47197443002304,신관동,2.0,평일
도레미아구찜,127.33798512524731,36.35982752475096,대전광역시 유성구,4.0,평일
동녘,127.254913742248,36.4037923942374,반포면,4.0,평일
동명파크,127.132590711156,36.4683954235961,신관동,3.0,평일
동불사,127.11946194839634,36.45586915175368,중학동,1.0,평일
동양건재부문/군산공장,126.61921236043436,35.96791250001713,전라북도 군산시,5.0,평일
동탄성모병원,127.10725523863258,37.16739763568183,경기도 화성시,1.0,평일
동탄호수소아청소년과의원,127.10586052598394,37.16600044994724,경기도 화성시,1.0,평일
동해원/[중식],127.147922841465,36.4502864672886,옥룡동,37.0,평일
동행한의원,127.15283864915094,36.47578507210106,월송동,1.0,평일
동혈사,127.159313404228,36.5559122511393,의당면,2.0,평일
동호원호두과자,127.1632534053884,36.82182636974024,충청남도 천안시 동남구,1.0,평일
돼지집본가순대/본점,127.323224257347,36.3678329478989,대전광역시 유성구,2.0,평일
둔덕골영광보리밥,127.22851099079472,36.540121528085,세종특별자치시,2.0,평일
뒤집어봤자전이여,127.13671118807898,36.47274744696972,신관동,2.0,평일
드롭탑/오송역언더패스점,127.32978996784124,36.61799814809968,충청북도 청주시 흥덕구,1.0,평일
디저트39/청주동남지구점,127.516951357814,36.6164113070845,충청북도 청주시 상당구,1.0,평일
뚱땡이감자탕,127.13516165622592,36.44961595548432,옥룡동,2.0,평일
라라코스트/공주점,127.137840195857,36.4737559538361,신관동,4.0,평일
라비돌호텔앤리조트,126.983432659821,37.1904759834927,경기도 화성시,1.0,평일
라임의원,127.142034263157,36.4741725974573,신관동,1.0,평일
라임휴펜션,127.2658298064,36.362991549975,반포면,1.0,평일
라한호텔/전주,127.154066212477,35.8170322746997,전라북도 전주시 완산구,1.0,평일
랩스휘트니스/유성온천점,127.33689385865796,36.35480114780773,대전광역시 유성구,1.0,평일
로컬커피,127.11828460988391,36.45865858678505,중학동,22.0,평일
로컬하우스,127.11806431387332,36.45866829349789,중학동,2.0,평일
록시호텔,127.425321630209,36.6302815697595,충청북도 청주시 흥덕구,1.0,평일
롯데리아/부여아울렛점,126.9019286126718,36.30771281591931,충청남도 부여군,3.0,평일
롯데마트/당진점,126.64630291225852,36.90585071861537,충청남도 당진시,1.0,평일
롯데마트/서대전점,127.32486988018,36.3004599455557,대전광역시 서구,3.0,평일
롯데아울렛/부여점,126.90099484875672,36.30827078218486,충청남도 부여군,61.0,평일
롯데알미늄/진천공장,127.51856275324616,36.87261889349505,충청북도 진천군,1.0,평일
룩백,127.27437948188,36.5546549565233,세종특별자치시,1.0,평일
르뺑99-1,127.34727993060608,36.35790840429051,대전광역시 유성구,1.0,평일
리틀주주,127.25783611871,36.5146240283382,세종특별자치시,1.0,평일
마곡사서울식당/[한식],127.019683324265,36.5561625268283,사곡면,4.0,평일
마루호텔,127.13020377889865,36.47089134247348,신관동,15.0,평일
마린참치,127.333968588367,36.3073902094364,대전광역시 서구,1.0,평일
마마쿡/세종점,127.25713575491832,36.48952746384479,세종특별자치시,1.0,평일
마세오른,127.23283237718,36.4032089973693,반포면,19.0,평일
마이씨피,127.465550253219,36.2771553871815,대전광역시 동구,2.0,평일
맑은마음병원,127.12650789187236,36.471478369798064,신관동,2.0,평일
맑은물공원,127.13072691102175,36.48486350049015,신관동,3.0,평일
맘스터치/공주터미널점,127.13442387259391,36.46936754561618,신관동,6.0,평일
맘스터치/평택고덕점,127.04751036113667,37.04830672757091,경기도 평택시,1.0,평일
맛있는꼬기,127.123385953343,36.4569645804192,중학동,1.0,평일
맥도날드/동수원GS DT점,127.04840933182666,37.29485605773896,경기도 수원시 영통구,1.0,평일
맥도날드/세이브존대전점,127.39553529928,36.3516646722561,대전광역시 서구,1.0,평일
맥도날드/충남홍성DT점,126.6614470796578,36.60468450812717,충청남도 홍성군,1.0,평일
메가박스/논산,127.09915818117626,36.18976791012869,충청남도 논산시,2.0,평일
메이플트리로그평택,126.837699913888,36.9905235934357,경기도 평택시,1.0,평일
명곡리마을회관,126.948744798456,36.6026568042166,유구읍,1.0,평일
명륜등심해장국,127.13684029333,36.4728116112827,신관동,1.0,평일
명륜진사갈비/충남공주점,127.135645953982,36.4729504773625,신관동,4.0,평일
명탄서원,127.156449786515,36.4585355763319,월송동,2.0,평일
명품수선119,126.911050081267,35.1543391760127,광주광역시 동구,1.0,평일
모다아울렛/대전점,127.318515433001,36.3126105754741,대전광역시 유성구,16.0,평일
모덕사,127.007656185593,36.4462357482508,우성면,5.0,평일
모란정육점식당,127.1214555696458,36.536008950512034,의당면,1.0,평일
모악펜션,127.109329739198,35.7321530808299,전라북도 완주군,1.0,평일
모을식당,127.12637999881446,36.45653074405257,옥룡동,6.0,평일
목구멍/공주점,127.13678473974,36.4731449062714,신관동,6.0,평일
목동칼국수/관평점,127.393110515047,36.4223928156063,대전광역시 유성구,1.0,평일
목원대학교,127.33865644429132,36.3257458003222,대전광역시 서구,2.0,평일
목월빵집,127.46586312072483,35.2148290317772,전라남도 구례군,2.0,평일
몽중헌/문정점,127.123451357916,37.4851831007247,서울특별시 송파구,1.0,평일
무쇠김치삼겹/대전봉명점,127.344610762603,36.3589921349324,대전광역시 유성구,1.0,평일
무조건회센터,127.132312935031,36.4709784606584,신관동,2.0,평일
무조건회수산,127.130840858763,36.469311975511,신관동,2.0,평일
문암생태공원,127.448094318509,36.6743353100414,충청북도 청주시 흥덕구,1.0,평일
물사랑수족관,127.04537003841516,37.27260790366596,경기도 수원시 영통구,1.0,평일
뮤동물병원,127.26091153154,36.4806167294849,세종특별자치시,1.0,평일
미나릿길벽화마을,127.1517590862518,36.80075020977409,충청남도 천안시 동남구,1.0,평일
미르테바이혜정,127.03770588812,37.5215845399136,서울특별시 강남구,1.0,평일
미미등갈비/오창직영점,127.427861736278,36.714314087601,충청북도 청주시 청원구,1.0,평일
미세스피베리,127.137118038926,36.473644851185,신관동,13.0,평일
미스진햄버거/송탄본점,127.05004616997628,37.08037755881761,경기도 평택시,1.0,평일
미스터피자/충남대점,127.344015312325,36.3614126033398,대전광역시 유성구,1.0,평일
미크맷,127.3527567860456,36.31140418383477,대전광역시 서구,1.0,평일
바디앤솔필라테스/신관점,127.140006666402,36.474117036402,신관동,1.0,평일
바디피티/공주점,127.152838842079,36.4758113625468,월송동,2.0,평일
바로그집/괴정점,127.388523979611,36.3405599613096,대전광역시 서구,1.0,평일
바른정형외과의원,127.133729491461,36.4692008939106,신관동,1.0,평일
바이셀골프/송파오륜점,127.143604126642,37.5062717972848,경기도 하남시,1.0,평일
바이콩즈,127.256136200697,36.365491208314,반포면,2.0,평일
박승룡한의원,127.249941107238,36.5031943683687,세종특별자치시,1.0,평일
반석돈가스,127.410215336472,36.323019063214,대전광역시 중구,1.0,평일
밤골농장식당,127.12478424763648,36.64643060218791,정안면,4.0,평일
배꼽부엉이,127.128674367873,36.4712284109362,신관동,2.0,평일
배이비인후과의원,127.12586919614,36.456202330781,중학동,3.0,평일
백년추어탕,127.158769,36.4772495,월송동,4.0,평일
백제종합병원,127.094263131618,36.1925872279696,충청남도 논산시,2.0,평일
